symbol,product_type,put_call,strike,net_position,price,currency,multiplier,maturity_date
BBDC4,OP,P,19.82,-10300,0.5260015726,BRL,1,2021-7-12
BBSE,OP,P,23.5,-61400,2.793883085,BRL,1,2022-1-1
EQTL,OP,C,23.03,-46200,0.5627282858,BRL,1,2021-7-12
CYRE3,OP,P,16.91,-43300,3.534937859,BRL,1,2021-7-12
ELET3,OP,C,32.55,-200,2.273724556,BRL,1,2022-1-1
BRKM5,OP,P,52,1000,3.057153225,BRL,1,2022-1-1
BRAP4,OP,P,56.66,-58,6.471271515,BRL,1,2021-7-12
BBDC4,OP,P,25.3,5000,5.048083305,BRL,1,2022-1-1
VALE3,OP,P,79.47,-17700,9.434221268,BRL,1,2022-1-1
EGIE3,OP,P,38.5,300,0.6961168647,BRL,1,2021-7-12
VALE3,OP,P,29.47,-30000,0.005218612961,BRL,1,2021-7-12
ITUB4,OP,P,26.74,6200,4.05302,BRL,1,2022-1-1
USIM5,OP,C,21.82,-227500,0.006404630374,BRL,1,2021-7-12
PETR4,OP,C,26.1,-2600,4.276427269,BRL,1,2022-1-1
GGBR4,OP,P,25.78,32900,1.289000154,BRL,1,2022-1-1
MGLU3,OP,P,14.74,10000,7.688168526,BRL,1,2021-7-12
VIIA3,OP,P,8.7,500,3.436788082,BRL,1,2021-7-12
ELET6,OP,P,40,-18000,7.623203754,BRL,1,2021-7-12
HYPE3,OP,C,29,9700,0.6715646982,BRL,1,2022-1-1
BBDC4,OP,P,21,72800,1.475623608,BRL,1,2022-1-1
B3SA3,OP,P,9.41,-18000,0.06471983343,BRL,1,2021-7-12
BBSE,OP,C,21.5,58800,0.508402288,BRL,1,2022-1-1
MGLU3,OP,C,9.49,-3900,0.1618514061,BRL,1,2022-1-1
VALE3,OP,P,61.47,191100,1.235367537,BRL,1,2022-1-1
B3SA3,OP,P,22.6,100,11.19080448,BRL,1,2022-1-1
VIIA3,OP,C,9,-500,0.3074825406,BRL,1,2022-7-6
BRKM5,ST,,,508,53.23500061,BRL,1,
BBSE,OP,C,25.48,-7900,0.006042276509,BRL,1,2021-7-12
SANB11,OP,P,33.7,10000,1.491953015,BRL,1,2021-7-12
PETR4,OP,C,30.74,339900,0.5930207968,BRL,1,2021-7-12
VIVT3,OP,C,43.5,-1100,6.787825584,BRL,1,2022-1-1
BBDC4,OP,C,21.41,-7130,0.5891661048,BRL,1,2022-1-1
BOVV,ST,,,-11081,102.0149994,BRL,1,
BBDC4,OP,C,20.32,-1000,0.5253130794,BRL,1,2021-7-12
MGLU3,OP,P,8.49,-3400,1.585545659,BRL,1,2021-7-12
VIIA3,OP,P,8.7,27200,3.395148516,BRL,1,2022-1-1
VIIA3,OP,C,12.75,14900,3.89E-05,BRL,1,2021-7-12
VIIA3,OP,C,7.3,73400,0.02224208973,BRL,1,2021-7-12
QQQ,OP,P,354,-250,1.485628843,USD,100,2021-7-12
VALE3,OP,P,65.61,60200,3.70276022,BRL,1,2022-4-4
VALE3,OP,P,71.21,-1000,6.601154327,BRL,1,2022-5-7
JBSS3,OP,P,34.73,800,1.454642892,BRL,1,2021-7-12
VALE3,OP,C,121.61,7600,0.1800797135,BRL,1,2022-4-4
BOVA,OP,C,126,-16983,0.05776581913,BRL,1,2022-1-1
GGBR4,OP,C,26.78,10200,1.622384787,BRL,1,2022-1-1
RADL3,OP,C,26.37,100,0.01691192761,BRL,1,2021-7-12
MRFG,OP,C,24.6,-8600,0.1721515507,BRL,1,2021-7-12
JBSS3,OP,C,37.48,8300,0.2509949207,BRL,1,2021-7-12
CIEL3,OP,C,2.26,-354900,0.0352810435,BRL,1,2021-7-12
MRFG,OP,C,24,-5000,0.6839490533,BRL,1,2022-1-1
VIIA3,OP,P,16.25,100,10.82113075,BRL,1,2022-1-1
CSNA,OP,P,21,200,1.318322897,BRL,1,2022-1-1
SANB11,OP,C,34.7,900,0.4085530639,BRL,1,2021-7-12
MULT3,OP,C,21.5,9600,0.5445696115,BRL,1,2022-1-1
PCAR3,OP,P,24.5,8400,2.595459461,BRL,1,2021-7-12
BRFS3,OP,C,26.5,-1400,0.006102866028,BRL,1,2021-7-12
VIIA3,OP,C,11,48000,0.0002576488478,BRL,1,2021-7-12
PETR4,OP,P,18.99,38900,0.02616399154,BRL,1,2021-7-12
BBDC3,OP,P,17.99,-22000,1.32108736,BRL,1,2022-1-1
YDUQ3,OP,P,20,1100,0.4545875192,BRL,1,2021-7-12
CYRE3,OP,C,14,2100,0.9883103371,BRL,1,2022-1-1
PETR4,OP,P,20.74,-40400,0.04508316517,BRL,1,2021-7-12
VIIA3,OP,P,6.3,16900,1.203955889,BRL,1,2022-1-1
PETR4,OP,P,30.85,-12200,2.233150959,BRL,1,2022-1-1
BRKM5,OP,P,48,-16100,1.700750589,BRL,1,2022-1-1
ITUB4,OP,C,24.49,-5800,0.4163829684,BRL,1,2022-1-1
B3SA3,OP,C,12.56,103400,0.06830701232,BRL,1,2021-7-12
VALE3,OP,P,80.97,-17200,10.36267757,BRL,1,2021-7-12
ITUB4,OP,P,27.16,-38000,4.685540199,BRL,1,2021-7-12
ABEV,OP,P,15.57,100,1.062624574,BRL,1,2022-9-8
BBDC3,OP,C,16.61,7800,0.8524714112,BRL,1,2021-7-12
TAEE11,OP,C,38.5,-200,0.06637329608,BRL,1,2021-7-12
VALE3,OP,P,84.47,36100,13.73633957,BRL,1,2021-7-12
PETR3,OP,C,28,-13900,3.471772671,BRL,1,2022-1-1
ITUB4,OP,P,28.24,30000,5.4703722,BRL,1,2022-1-1
CMIG4,OP,P,14,34600,1.013505101,BRL,1,2021-7-12
VIVT3,OP,C,51.63,23100,0.4013777375,BRL,1,2021-7-12
V,ST,,,1600,191.9400024,USD,1,
BBDC4,OP,P,23.3,400,3.228406191,BRL,1,2021-7-12
VALE3,OP,P,87.47,33000,16.68869019,BRL,1,2021-7-12
MGLU3,OP,P,14.99,5200,7.819992065,BRL,1,2022-1-1
BBAS,OP,C,35.87,-3900,0.09049867094,BRL,1,2021-7-12
JBSS3,OP,P,35.73,-1700,2.094064951,BRL,1,2021-7-12
VALE3,OP,P,75.47,-100,9.408143997,BRL,1,2023-0-1
VALE3,OP,C,83.97,-1700,0.1071755588,BRL,1,2021-7-12
MGLU3,OP,C,12.74,-23400,0.00964780245,BRL,1,2021-7-12
USIM5,OP,P,17.82,-270000,4.255967617,BRL,1,2021-7-12
MGLU3,OP,P,10.99,16900,3.91930151,BRL,1,2022-1-1
VIIA3,OP,C,7.4,-62200,0.02033407427,BRL,1,2021-7-12
GOAU4,OP,P,11.26,200400,0.638902843,BRL,1,2021-7-12
ABEV,OP,C,15.32,-100,0.8580912352,BRL,1,2021-7-12
USIM5,OP,P,13.82,77600,0.8185068369,BRL,1,2021-7-12
CIEL3,OP,P,1.96,-32300,0.0631641075,BRL,1,2021-7-12
CSNA,ST,,,637,21.80500031,BRL,1,
PCAR3,OP,C,25,45000,0.1133356541,BRL,1,2021-7-12
LAME4,OP,C,7.7,700,0.01517727412,BRL,1,2021-7-12
ABEV,OP,C,20.5,47300,0.01859755814,BRL,1,2022-1-1
MGLU3,OP,P,20.99,10900,13.90758896,BRL,1,2021-7-12
PETR4,OP,C,18.74,-400,10.93509007,BRL,1,2021-7-12
BBAS,OP,C,36.12,9600,0.07722650468,BRL,1,2021-7-12
MGLU3,OP,P,9.09,76800,2.173539877,BRL,1,2022-1-1
PCAR3,OP,C,22,-2100,1.498168111,BRL,1,2022-1-1
EMBR3,OP,P,19,-19500,1.845775962,BRL,1,2022-1-1
VALE3,OP,C,102.21,100,1.651010036,BRL,1,2022-5-7
MGLU3,OP,C,18.49,11300,0.001873812871,BRL,1,2021-7-12
MGLU3,OP,P,7.09,-155200,0.5408290625,BRL,1,2021-7-12
BRFS3,OP,P,23.5,33000,4.213963509,BRL,1,2021-7-12
USIM5,OP,P,12.96,-37700,0.8101330996,BRL,1,2022-1-1
GGBR4,OP,C,24.28,-36900,3.146303177,BRL,1,2022-1-1
BBAS,OP,P,34.96,100,3.560927868,BRL,1,2022-1-1
USIM5,OP,C,15.32,13100,0.1574581265,BRL,1,2021-7-12
BBAS,ST,,,-4701,31.57500076,BRL,1,
BBAS,OP,C,35.96,-800,0.4179121852,BRL,1,2022-1-1
GOAU4,OP,P,10.29,4000,0.4178415537,BRL,1,2022-1-1
BBSE,OP,P,18.48,8700,0.07346903533,BRL,1,2021-7-12
GGBR4,OP,C,24.53,2600,2.966547012,BRL,1,2022-1-1
ITUB4,OP,P,19.66,19900,0.07416240126,BRL,1,2021-7-12
BBSE,OP,P,23.48,9700,2.854928493,BRL,1,2021-7-12
USIM5,OP,P,14.96,4500,2.086711884,BRL,1,2022-8-2
VALE3,OP,P,78.61,-16100,9.841810226,BRL,1,2022-4-4
ABEV,OP,C,20.82,10000,0.007027738262,BRL,1,2021-7-12
MGLU3,OP,C,12.24,140100,0.04339270294,BRL,1,2022-1-1
BRFS3,OP,P,27,-2400,7.656764984,BRL,1,2021-7-12
MULT3,OP,C,20.5,-26700,0.3586184084,BRL,1,2021-7-12
BBAS,OP,C,31.62,116400,1.07846117,BRL,1,2021-7-12
B3SA3,OP,P,11.56,-46500,0.6599341631,BRL,1,2021-7-12
USIM5,OP,P,19.82,1900,6.238282681,BRL,1,2021-7-12
VALE3,OP,C,48.21,-76300,26.28821564,BRL,1,2022-5-7
BRDT3,OP,P,20.72,5600,0.481828779,BRL,1,2021-7-12
PETR4,OP,P,33.24,23900,3.716799021,BRL,1,2021-7-12
ITSA4,OP,C,11.22,41000,0.003687980119,BRL,1,2021-7-12
EGIE3,OP,C,39,-3900,1.187491179,BRL,1,2022-1-1
PETR4,OP,C,20.49,2900,9.150305748,BRL,1,2021-7-12
B3SA3,OP,P,21.6,200,10.20306683,BRL,1,2022-1-1
MGLU3,OP,C,11.74,3100,0.05421121046,BRL,1,2022-1-1
CIEL3,OP,P,2.26,137400,0.2982608676,BRL,1,2022-1-1
VIIA3,OP,C,6.2,-61000,0.08024717122,BRL,1,2021-7-12
BA,OP,P,160,500,0.7798993587,USD,100,2021-7-12
GGBR4,OP,C,25.78,-23100,2.159984112,BRL,1,2022-1-1
GGBR4,OP,C,26.4,140300,1.033551097,BRL,1,2021-7-12
PCAR3,OP,P,24,36600,2.171370029,BRL,1,2021-7-12
ITUB4,OP,C,23.49,-21500,0.7323221564,BRL,1,2022-1-1
VALE3,OP,C,79.97,18000,1.340541244,BRL,1,2022-1-1
ELET6,OP,P,31,-24000,1.201757431,BRL,1,2022-1-1
VALE3,OP,C,78.47,-165500,0.4007995427,BRL,1,2021-7-12
CMIG4,OP,C,13.5,-23800,0.5246023536,BRL,1,2022-1-1
VALE3,OP,P,76.97,-2000,6.763506413,BRL,1,2021-7-12
B3SA3,OP,C,11.1,56100,0.8230609894,BRL,1,2022-1-1
VALE3,OP,C,45.47,5000,25.80566978,BRL,1,2022-1-1
JBSS3,OP,P,35.48,-12600,1.923072696,BRL,1,2021-7-12
VALE3,OP,P,88.47,29700,17.67812347,BRL,1,2021-7-12
LAME4,OP,P,5.5,-16400,0.5571783185,BRL,1,2021-7-12
BRAP4,ST,,,-392,50.25,BRL,1,
PCAR3,OP,P,22,-20400,1.276889324,BRL,1,2022-1-1
BRFS3,OP,C,22.75,-12900,0.3107448518,BRL,1,2022-1-1
CSNA,OP,C,51.35,-300,,BRL,1,2021-1-5
EMBR3,OP,P,22.5,5900,4.212606907,BRL,1,2021-7-12
BRKM5,OP,C,53,3000,4.311820507,BRL,1,2022-1-1
VALE3,OP,P,78.97,29900,8.509899139,BRL,1,2021-7-12
PETR4,OP,C,21.24,-8800,8.435204506,BRL,1,2021-7-12
JBSS3,OP,C,39.48,-13100,0.08284502476,BRL,1,2021-7-12
MGLU3,OP,C,9.49,-111900,0.05833949894,BRL,1,2021-7-12
CYRE3,OP,C,13.91,-17300,0.524335444,BRL,1,2021-7-12
BBSE,OP,C,19.98,57500,0.9100869298,BRL,1,2021-7-12
BBAS,OP,P,30.71,-10400,1.135348678,BRL,1,2022-1-1
CSNA,OP,C,21.5,-76000,2.102283478,BRL,1,2022-1-1
MGLU3,OP,C,21.74,-600,0.007150595076,BRL,1,2022-1-1
BOVA,OP,P,131,9900,32.91854477,BRL,1,2021-7-12
BRFS3,OP,P,23,800,3.732023001,BRL,1,2021-7-12
CSNA,OP,P,21.5,-5000,1.533186197,BRL,1,2022-1-1
CMIG4,OP,C,14,30900,0.1012505293,BRL,1,2021-7-12
BBDC4,OP,C,20.32,222680,0.5253130794,BRL,1,2021-7-12
USIM5,OP,P,12.32,-101100,0.2545152009,BRL,1,2021-7-12
USIM5,OP,C,13.96,53400,1.006809831,BRL,1,2022-1-1
PETR4,OP,P,28.1,-4900,2.166632891,BRL,1,2022-5-7
ITUB4,OP,C,22.99,-300,0.9519578815,BRL,1,2022-1-1
VIIA3,OP,P,18,23700,12.54816437,BRL,1,2022-1-1
MGLU3,OP,P,10.24,-31700,3.236508846,BRL,1,2021-7-12
VIIA3,OP,C,6.2,13800,0.2358171493,BRL,1,2022-1-1
MGLU3,OP,C,8.09,-8200,0.1834320277,BRL,1,2021-7-12
VALE3,OP,C,40.97,-100,29.71440125,BRL,1,2021-7-12
ABEV,OP,P,16.5,-74600,0.9524620175,BRL,1,2022-1-1
MGLU3,OP,C,8.89,5700,0.2310261428,BRL,1,2022-1-1
CSNA,OP,P,17.73,-30500,0.1296537071,BRL,1,2021-7-12
VALE3,OP,C,133.47,-100,0.02353713475,BRL,1,2022-1-1
VALE3,OP,C,62.97,-9100,8.34796524,BRL,1,2021-7-12
VIIA3,OP,C,7.5,-7200,0.07882957906,BRL,1,2022-1-1
GOAU4,OP,C,11.51,-7000,0.1775737852,BRL,1,2021-7-12
BBAS,OP,P,27.37,-7000,0.1218530163,BRL,1,2021-7-12
PETR4,OP,C,30.1,1000,2.102118015,BRL,1,2022-8-2
BRDT3,OP,P,22,10100,1.491015315,BRL,1,2022-1-1
MULT3,OP,P,20,29200,1.590310216,BRL,1,2022-1-1
VIIA3,OP,P,5.6,-84300,0.547968924,BRL,1,2021-7-12
VALE3,OP,P,76.61,-2900,8.635773659,BRL,1,2022-4-4
MULT3,OP,C,19,55700,0.9758364558,BRL,1,2021-7-12
CMIG4,OP,P,12.5,7200,0.1664072871,BRL,1,2021-7-12
MGLU3,OP,P,13.74,2700,6.693649769,BRL,1,2021-7-12
VIIA3,OP,P,11,484100,5.640463829,BRL,1,2022-1-1
VIIA3,OP,C,8.7,-83200,0.03575304151,BRL,1,2022-1-1
PETR4,OP,C,21.49,4900,8.17024231,BRL,1,2021-7-12
B3SA3,OP,P,17.56,1000,6.357087135,BRL,1,2021-7-12
EMBR3,OP,P,24.5,18000,6.137856483,BRL,1,2021-7-12
MGLU3,OP,P,8.79,96600,1.857315063,BRL,1,2021-7-12
HYPE3,ST,,,44109,26.99499893,BRL,1,
B3SA3,OP,C,12.6,-95900,0.2613255382,BRL,1,2022-1-1
LAME4,OP,P,6,18600,1.065162063,BRL,1,2022-1-1
MULT3,OP,P,19.5,20300,0.926992774,BRL,1,2021-7-12
YDUQ3,OP,C,27.5,-3000,0.06586772203,BRL,1,2021-7-12
MGLU3,OP,P,7.49,1400,0.7901459932,BRL,1,2021-7-12
TAEE11,OP,C,35.5,3300,1.814384818,BRL,1,2022-1-1
PCAR3,OP,P,22.5,-15500,1.100482821,BRL,1,2021-7-12
ABEV,OP,P,16.75,3000,1.102767825,BRL,1,2022-1-1
VALE3,OP,C,61.97,2400,9.243208885,BRL,1,2021-7-12
RADL3,OP,C,23.87,37500,0.1268925667,BRL,1,2021-7-12
VIIA3,OP,P,14.75,18600,9.341324806,BRL,1,2022-1-1
CIEL3,OP,P,2.36,325000,0.3468506932,BRL,1,2021-7-12
ITSA4,OP,C,9.97,-11500,0.1354522109,BRL,1,2021-7-12
ITUB4,OP,C,23.66,58300,0.2147573531,BRL,1,2021-7-12
HYPE3,OP,P,31.22,1500,4.158158302,BRL,1,2021-7-12
B3SA3,OP,P,10.85,12100,0.5462275147,BRL,1,2022-1-1
PETR4,OP,P,23.49,151700,0.111861974,BRL,1,2021-7-12
VALE3,OP,P,107.61,-8500,33.73499298,BRL,1,2022-4-4
MGLU3,OP,P,11.99,158900,4.959564209,BRL,1,2021-7-12
ITUB4,OP,P,21.74,-4800,0.6760780811,BRL,1,2022-1-1
PETR3,OP,P,30.85,6000,1.261230707,BRL,1,2021-7-12
RADL3,OP,C,23.4,1900,0.5981500149,BRL,1,2022-1-1
PETR4,OP,P,17.49,37200,0.01703461446,BRL,1,2021-7-12
BBDC4,OP,C,20.5,-4140,0.9514819384,BRL,1,2022-1-1
BBAS,OP,C,30.62,-18100,1.688209772,BRL,1,2021-7-12
VIIA3,OP,P,7.4,-75400,2.153802872,BRL,1,2021-7-12
ELET3,OP,C,59.05,-29500,0.0005332846777,BRL,1,2021-7-12
HYPE3,OP,C,30.5,7900,0.3434919417,BRL,1,2022-1-1
CMIG4,OP,C,14,20800,0.3474603891,BRL,1,2022-1-1
VALE3,OP,C,66.47,31300,7.231082916,BRL,1,2022-1-1
PCAR3,OP,P,26.5,27300,4.475572109,BRL,1,2021-7-12
MRFG,OP,C,23.5,15000,0.8353287578,BRL,1,2022-1-1
ABEV,OP,P,18.4,5000,2.383846045,BRL,1,2022-8-2
MGLU3,OP,P,16.49,3700,9.42851162,BRL,1,2021-7-12
BRKM5,OP,C,48,-600,6.086316109,BRL,1,2021-7-12
ITUB4,OP,P,20.66,-93700,0.1554784179,BRL,1,2021-7-12
VALE3,OP,P,40.47,-31300,0.01969471946,BRL,1,2021-7-12
BBSE,OP,C,24.48,600,0.01171052828,BRL,1,2021-7-12
MRFG,OP,C,26.6,-29400,0.05566019192,BRL,1,2021-7-12
BBAS,OP,P,36.87,27300,5.212499142,BRL,1,2021-7-12
PETR4,OP,P,27.99,72800,0.5181804299,BRL,1,2021-7-12
HYPE3,OP,P,28.22,-24900,1.493866205,BRL,1,2021-7-12
USIM5,OP,P,11.46,-20400,0.3632882237,BRL,1,2022-1-1
PETR4,OP,C,28.49,-500,1.78271687,BRL,1,2021-7-12
PETR4,OP,C,28.99,112100,1.445122957,BRL,1,2021-7-12
BRML3,OP,P,7.2,22100,0.1240135506,BRL,1,2021-7-12
SANB11,OP,P,35.2,58000,2.917801857,BRL,1,2022-1-1
BBAS,OP,C,31.37,-37800,1.213758707,BRL,1,2021-7-12
ABEV,OP,C,11.57,1000,5.030864716,BRL,1,2022-0-5
PETR4,OP,C,23.49,168300,6.232159615,BRL,1,2021-7-12
VALE3,OP,P,77.97,-18600,7.6208601,BRL,1,2021-7-12
CSNA,OP,P,39.98,800,18.01294327,BRL,1,2021-7-12
ABEV,OP,C,16.15,-200,1.009216309,BRL,1,2022-8-2
USIM5,OP,C,14.57,-60300,0.3075707555,BRL,1,2021-7-12
VIIA3,OP,P,5.2,-31100,0.4882098138,BRL,1,2022-1-1
BRKM5,OP,C,47.5,-12700,7.822712898,BRL,1,2022-1-1
BRML3,OP,C,8.8,11200,0.07958897948,BRL,1,2021-7-12
BBDC4,OP,P,30.98,1500,10.85658932,BRL,1,2021-7-12
BBSE,OP,C,23.73,200,0.02023656666,BRL,1,2021-7-12
BBDC4,OP,P,19.41,65850,0.3829534054,BRL,1,2021-7-12
VALE3,OP,P,71.61,-5000,6.046300888,BRL,1,2022-4-4
VALE3,OP,C,99.47,25000,5.700341225,BRL,1,2023-0-1
BBAS,OP,P,26.62,-45000,0.08854003251,BRL,1,2021-7-12
BBAS,OP,C,36.71,-31800,0.3183339834,BRL,1,2022-1-1
GGBR4,OP,P,26.15,-13200,0.8959469795,BRL,1,2021-7-12
PETR4,OP,P,30.1,-100,2.944225073,BRL,1,2022-5-7
CYRE3,OP,P,13.41,19800,0.7496411204,BRL,1,2021-7-12
B3SA3,OP,P,17.06,700,5.859016418,BRL,1,2021-7-12
CIEL3,OP,P,2.26,73900,0.2600049973,BRL,1,2021-7-12
PETR4,OP,C,37.1,5900,0.2924958467,BRL,1,2022-8-2
ITUB4,OP,P,19.16,10300,0.05352183431,BRL,1,2021-7-12
EQTL,OP,P,23,200,1.003414392,BRL,1,2022-1-1
B3SA3,OP,P,18.56,2000,7.353229046,BRL,1,2021-7-12
BBDC4,OP,C,23.05,34500,0.03100429475,BRL,1,2021-7-12
EMBR3,OP,C,32,-6500,0.008723593317,BRL,1,2021-7-12
UGPA3,OP,C,14.8,1000,0.2666187882,BRL,1,2021-7-12
PETR4,OP,P,19.99,35800,0.03546965495,BRL,1,2021-7-12
BOVA,OP,P,119,89,20.08989334,BRL,1,2022-1-1
CMIG4,OP,P,14,-15000,1.147017717,BRL,1,2022-1-1
BRKM5,OP,C,81,54900,0.006905513816,BRL,1,2021-7-12
VALE3,OP,P,107.47,100,36.55934143,BRL,1,2021-7-12
MRFG,OP,C,28.1,2200,0.02274413034,BRL,1,2021-7-12
JBSS3,OP,C,35.98,-2800,0.5531592369,BRL,1,2021-7-12
USIM5,OP,C,14.07,-49900,0.4658050835,BRL,1,2021-7-12
MRNA,OP,C,360,13,7.359093189,USD,100,2021-7-12
ELET3,OP,P,34.05,8400,1.804474235,BRL,1,2021-7-12
VALE3,OP,C,82.97,-1300,0.1316648126,BRL,1,2021-7-12
PETR4,OP,C,35.74,97600,0.03246475011,BRL,1,2021-7-12
MULT3,OP,C,23,500,0.05505884066,BRL,1,2021-7-12
USIM5,OP,P,13.46,108600,1.029196262,BRL,1,2022-1-1
YDUQ3,OP,C,28.5,9000,0.04955810308,BRL,1,2021-7-12
VALE3,OP,C,109.61,15300,5.243844986,BRL,1,2023-0-4
USIM5,OP,C,22.32,3900,0.005880924873,BRL,1,2021-7-12
VALE3,OP,P,78.47,15100,8.678877831,BRL,1,2022-1-1
BRAP4,OP,P,46.5,-2000,1.288954139,BRL,1,2022-1-1
MGLU3,OP,P,18.99,12200,11.91651154,BRL,1,2021-7-12
VALE3,OP,P,101.47,-18200,29.82029152,BRL,1,2022-1-1
PCAR3,OP,C,27,-42500,0.04236658663,BRL,1,2021-7-12
BOVA,OP,P,124,146,25.95417976,BRL,1,2021-7-12
ITUB4,OP,C,18.24,-5000,4.56106329,BRL,1,2022-1-1
PETR4,OP,C,26.1,-1000,4.689903736,BRL,1,2022-8-2
CIEL3,OP,C,2.66,-800,0.01115444209,BRL,1,2021-7-12
B3SA3,OP,P,16.1,400,4.78811264,BRL,1,2022-1-1
KLBN11,OP,P,23.65,4100,0.8030006289,BRL,1,2022-1-1
BBDC4,OP,P,17.06,9900,0.6178882122,BRL,1,2022-5-7
TAEE11,OP,P,35,300,0.7087338567,BRL,1,2022-1-1
MGLU3,OP,P,21.99,4600,14.90324402,BRL,1,2021-7-12
YDUQ3,OP,P,21,-65400,0.7341681719,BRL,1,2021-7-12
CSNA,OP,P,18,-6000,0.4833039641,BRL,1,2022-1-1
MGLU3,OP,P,16.99,24200,9.925992012,BRL,1,2021-7-12
JBSS3,OP,C,40.48,-18700,0.3202290535,BRL,1,2022-1-1
TAEE11,OP,P,35.5,-7300,0.8721256256,BRL,1,2022-1-1
PETR4,OP,P,18.49,-62800,0.02261421271,BRL,1,2021-7-12
VALE3,OP,C,89.47,-51900,0.04769683257,BRL,1,2021-7-12
PCAR3,OP,P,23,-3900,1.410351753,BRL,1,2021-7-12
YDUQ3,OP,C,27,13000,0.07949823886,BRL,1,2021-7-12
MGLU3,OP,P,8.89,23300,2.002559185,BRL,1,2022-1-1
CSNA,OP,C,31.23,-6900,0.01964817941,BRL,1,2021-7-12
B3SA3,OP,C,17.81,51100,,BRL,1,2021-7-12
YDUQ3,OP,C,22.5,-3200,0.9625961185,BRL,1,2021-7-12
BBSE,OP,C,23.48,29900,0.02406839654,BRL,1,2021-7-12
BBDC4,OP,C,20.07,-1000,0.6484464407,BRL,1,2021-7-12
BBAS,OP,P,30.62,53600,0.6215493083,BRL,1,2021-7-12
PETR4,OP,C,31.35,-79100,1.969207168,BRL,1,2022-8-3
GGBR4,OP,P,22.9,83100,0.1715339124,BRL,1,2021-7-12
PETR4,OP,P,27.85,-42300,0.94414258,BRL,1,2022-1-1
PETR4,OP,C,20.74,-1400,8.93510437,BRL,1,2021-7-12
JBSS3,OP,C,41.98,20300,0.0254631117,BRL,1,2021-7-12
ELET6,OP,P,32.5,-6000,1.81532073,BRL,1,2022-1-1
CSNA,OP,P,20.48,-26300,0.5472346544,BRL,1,2021-7-12
BRDT3,OP,C,25.22,-59800,0.04303332046,BRL,1,2021-7-12
GGBR4,OP,P,24.65,-6400,0.4186504185,BRL,1,2021-7-12
VALE3,OP,C,135.47,-198900,0.02230174653,BRL,1,2022-1-1
MGLU3,OP,P,22.24,2000,14.9622364,BRL,1,2022-1-1
VIIA3,OP,P,6.32,30100,1.254968762,BRL,1,2022-8-2
HYPE3,OP,C,28.5,-6800,0.8302978277,BRL,1,2022-1-1
ITUB4,OP,P,16.74,55100,0.05606129766,BRL,1,2022-1-1
VIIA3,OP,C,14,-7700,,BRL,1,2021-7-12
EMBR3,OP,C,12,2100,8.723674774,BRL,1,2023-0-1
SMH,OP,P,275,3,1.417244077,USD,100,2021-7-12
BBAS,OP,C,33.12,107300,0.4797111154,BRL,1,2021-7-12
MRFG,OP,P,23.5,-21300,2.090247869,BRL,1,2022-1-1
CIEL3,OP,P,1.96,-500,0.119165197,BRL,1,2022-1-1
MGLU3,OP,P,18.74,24000,11.51002121,BRL,1,2022-1-1
PETR4,OP,C,31.6,-62900,0.9750750065,BRL,1,2022-1-1
VALE3,OP,P,98.47,300,26.8797226,BRL,1,2022-1-1
MRFG,OP,C,26.5,-5000,0.2516980767,BRL,1,2022-1-1
ABEV,OP,P,17.25,1000,1.444222927,BRL,1,2022-1-1
YDUQ3,OP,C,25.5,-17400,0.1829371452,BRL,1,2021-7-12
MGLU3,OP,C,13.74,-24400,0.006945318542,BRL,1,2021-7-12
BOVA,OP,C,95,-5641,4.502160072,BRL,1,2021-7-12
VALE3,OP,C,59.47,1600,11.55957985,BRL,1,2021-7-12
ITSA4,OP,C,11.39,251500,0.03221894056,BRL,1,2022-1-1
PETR4,OP,P,22.99,-132600,0.09484628588,BRL,1,2021-7-12
ITSA4,ST,,,665453,9.725000381,BRL,1,
VIIA3,OP,P,6.6,23200,1.452262163,BRL,1,2022-1-1
LAME4,OP,P,5,12300,0.2830138505,BRL,1,2021-7-12
BRML3,OP,P,8.2,133000,0.6061880589,BRL,1,2021-7-12
AAPL,OP,P,145,700,1.549015641,USD,100,2022-1-1
CSNA,OP,C,18,-5000,4.509775639,BRL,1,2022-1-1
VIVT3,OP,C,53.63,4000,0.1029977351,BRL,1,2021-7-12
VALE3,OP,P,58.61,-63900,1.869161487,BRL,1,2022-4-4
JBSS3,OP,P,38.48,1000,4.494114876,BRL,1,2022-1-1
BBDC4,OP,P,23.55,25900,3.472189188,BRL,1,2021-7-12
BRKM5,OP,P,47.5,-20300,1.570443749,BRL,1,2022-1-1
YDUQ3,OP,P,20.5,1000,1.151312113,BRL,1,2022-1-1
CYRE3,OP,P,15.5,31000,2.424411058,BRL,1,2022-1-1
USIM5,OP,C,13.57,-3500,0.6828644276,BRL,1,2021-7-12
VIIA3,OP,P,15,15300,9.587915421,BRL,1,2022-1-1
VALE3,OP,P,55.47,78300,0.1509613991,BRL,1,2021-7-12
VALE3,OP,P,84.47,-34500,13.59993172,BRL,1,2022-1-1
VIIA3,ST,,,2100,5.25,BRL,1,
BBAS,ST,,,55101,31.57500076,BRL,1,
PETR4,OP,P,30.99,185000,1.859633684,BRL,1,2021-7-12
ELET3,OP,C,41.05,14600,0.03243683279,BRL,1,2021-7-12
ELET6,OP,C,39.5,6000,0.02007527836,BRL,1,2021-7-12
BBAS,OP,C,31.12,30600,1.364153981,BRL,1,2021-7-12
